,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons
2,"Bette Davis, Joan Crawford, Victor Buono, Wesley Addy",Won 1 Oscar. Another 1 win & 11 nominations.,N/A,USA,25-Sep-97,Robert Aldrich,"Drama, Horror, Thriller",English,75,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,https://m.media-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,Warner Bros. Pictures,Not Rated,"{'Source': 'Metacritic', 'Value': '75/100'}",31-Oct-62,TRUE,134 min,What Ever Happened to Baby Jane?,movie,N/A,"Henry Farrell (from the novel by), Lukas Heller (screenplay)",1962,tt0056687,8.1,"45,941",
0,"Lezley McSpadden, Michael Brown Sr., David Whitt, Montague Simmons",1 win & 16 nominations.,"$180,214 ",USA,N/A,"Sabaah Folayan, Damon Davis(co-director)",Documentary,English,81,Whose Streets? is an unflinching look at how the killing of 18-year-old Mike Brown inspired a community to fight back and sparked a global movement.,https://m.media-amazon.com/images/M/MV5BMzE4NDI5MjcxMl5BMl5BanBnXkFtZTgwNzEwMDYxMjI@._V1_SX300.jpg,Magnolia Pictures,R,"{'Source': 'Internet Movie Database', 'Value': '5.0/10'}",11-Aug-17,TRUE,90 min,Whose Streets?,movie,http://www.whosestreets.com,Sabaah Folayan,2017,tt6176928,5,937,
1,"Lezley McSpadden, Michael Brown Sr., David Whitt, Montague Simmons",1 win & 16 nominations.,"$180,214 ",USA,N/A,"Sabaah Folayan, Damon Davis(co-director)",Documentary,English,81,Whose Streets? is an unflinching look at how the killing of 18-year-old Mike Brown inspired a community to fight back and sparked a global movement.,https://m.media-amazon.com/images/M/MV5BMzE4NDI5MjcxMl5BMl5BanBnXkFtZTgwNzEwMDYxMjI@._V1_SX300.jpg,Magnolia Pictures,R,"{'Source': 'Rotten Tomatoes', 'Value': '98%'}",11-Aug-17,TRUE,90 min,Whose Streets?,movie,http://www.whosestreets.com,Sabaah Folayan,2017,tt6176928,5,937,
2,"Lezley McSpadden, Michael Brown Sr., David Whitt, Montague Simmons",1 win & 16 nominations.,"$180,214 ",USA,N/A,"Sabaah Folayan, Damon Davis(co-director)",Documentary,English,81,Whose Streets? is an unflinching look at how the killing of 18-year-old Mike Brown inspired a community to fight back and sparked a global movement.,https://m.media-amazon.com/images/M/MV5BMzE4NDI5MjcxMl5BMl5BanBnXkFtZTgwNzEwMDYxMjI@._V1_SX300.jpg,Magnolia Pictures,R,"{'Source': 'Metacritic', 'Value': '81/100'}",11-Aug-17,TRUE,90 min,Whose Streets?,movie,http://www.whosestreets.com,Sabaah Folayan,2017,tt6176928,5,937,
0,"Reese Witherspoon, Laura Dern, Thomas Sadoski, Keene McRae",Nominated for 2 Oscars. Another 11 wins & 65 nominations.,"$24,673,716 ",USA,31-Mar-15,Jean-Marc Vallée,"Biography, Drama",English,76,A chronicle of one woman's one thousand one hundred mile solo hike undertaken as a way to recover from a recent personal tragedy.,https://m.media-amazon.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_SX300.jpg,20th Century Fox,R,"{'Source': 'Internet Movie Database', 'Value': '7.1/10'}",19-Dec-14,TRUE,115 min,Wild,movie,http://www.foxsearchlight.com/wild/,"Nick Hornby (screenplay by), Cheryl Strayed (memoir ""Wild: From Lost to Found on the Pacific Crest Trail"")",2014,tt2305051,7.1,"111,359",
1,"Reese Witherspoon, Laura Dern, Thomas Sadoski, Keene McRae",Nominated for 2 Oscars. Another 11 wins & 65 nominations.,"$24,673,716 ",USA,31-Mar-15,Jean-Marc Vallée,"Biography, Drama",English,76,A chronicle of one woman's one thousand one hundred mile solo hike undertaken as a way to recover from a recent personal tragedy.,https://m.media-amazon.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_SX300.jpg,20th Century Fox,R,"{'Source': 'Rotten Tomatoes', 'Value': '89%'}",19-Dec-14,TRUE,115 min,Wild,movie,http://www.foxsearchlight.com/wild/,"Nick Hornby (screenplay by), Cheryl Strayed (memoir ""Wild: From Lost to Found on the Pacific Crest Trail"")",2014,tt2305051,7.1,"111,359",
2,"Reese Witherspoon, Laura Dern, Thomas Sadoski, Keene McRae",Nominated for 2 Oscars. Another 11 wins & 65 nominations.,"$24,673,716 ",USA,31-Mar-15,Jean-Marc Vallée,"Biography, Drama",English,76,A chronicle of one woman's one thousand one hundred mile solo hike undertaken as a way to recover from a recent personal tragedy.,https://m.media-amazon.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_SX300.jpg,20th Century Fox,R,"{'Source': 'Metacritic', 'Value': '76/100'}",19-Dec-14,TRUE,115 min,Wild,movie,http://www.foxsearchlight.com/wild/,"Nick Hornby (screenplay by), Cheryl Strayed (memoir ""Wild: From Lost to Found on the Pacific Crest Trail"")",2014,tt2305051,7.1,"111,359",
0,"Molly Shannon, Amy Seimetz, Susan Ziegler, Brett Gelman",N/A,N/A,USA,N/A,Madeleine Olnek,"Comedy, History",English,75,"Dramatisation of the little known side of the writer Emily Dickinson's life, in particular her relationship with another woman.",https://m.media-amazon.com/images/M/MV5BMTA5MjQ0Mjg1NzReQTJeQWpwZ15BbWU4MDkyODQ5NTcz._V1_SX300.jpg,N/A,PG-13,"{'Source': 'Internet Movie Database', 'Value': '6.0/10'}",11-Mar-18,TRUE,84 min,Wild Nights with Emily,movie,N/A,Madeleine Olnek,2018,tt5176580,6,163,
1,"Molly Shannon, Amy Seimetz, Susan Ziegler, Brett Gelman",N/A,N/A,USA,N/A,Madeleine Olnek,"Comedy, History",English,75,"Dramatisation of the little known side of the writer Emily Dickinson's life, in particular her relationship with another woman.",https://m.media-amazon.com/images/M/MV5BMTA5MjQ0Mjg1NzReQTJeQWpwZ15BbWU4MDkyODQ5NTcz._V1_SX300.jpg,N/A,PG-13,"{'Source': 'Metacritic', 'Value': '75/100'}",11-Mar-18,TRUE,84 min,Wild Nights with Emily,movie,N/A,Madeleine Olnek,2018,tt5176580,6,163,
0,"Ed Oxenbould, Jake Gyllenhaal, Carey Mulligan, Travis W Bruyer",N/A,N/A,USA,8-Jan-19,Paul Dano,Drama,English,80,A teenage boy must deal with his mother's complicated response after his father temporarily abandons them to take a menial and dangerous job.,https://m.media-amazon.com/images/M/MV5BOTNlZWY2ZGQtY2U1ZS00Mjc5LWExNjgtM2Q4YzQyYTlmNjZhXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,IFC Films,PG-13,"{'Source': 'Internet Movie Database', 'Value': '6.9/10'}",1-Jan-19,TRUE,105 min,Wildlife,movie,N/A,"Paul Dano (screenplay by), Zoe Kazan (screenplay by), Richard Ford (based on the book by)",2018,tt5929754,6.9,"16,200",
1,"Ed Oxenbould, Jake Gyllenhaal, Carey Mulligan, Travis W Bruyer",N/A,N/A,USA,8-Jan-19,Paul Dano,Drama,English,80,A teenage boy must deal with his mother's complicated response after his father temporarily abandons them to take a menial and dangerous job.,https://m.media-amazon.com/images/M/MV5BOTNlZWY2ZGQtY2U1ZS00Mjc5LWExNjgtM2Q4YzQyYTlmNjZhXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,IFC Films,PG-13,"{'Source': 'Rotten Tomatoes', 'Value': '94%'}",1-Jan-19,TRUE,105 min,Wildlife,movie,N/A,"Paul Dano (screenplay by), Zoe Kazan (screenplay by), Richard Ford (based on the book by)",2018,tt5929754,6.9,"16,200",
2,"Ed Oxenbould, Jake Gyllenhaal, Carey Mulligan, Travis W Bruyer",N/A,N/A,USA,8-Jan-19,Paul Dano,Drama,English,80,A teenage boy must deal with his mother's complicated response after his father temporarily abandons them to take a menial and dangerous job.,https://m.media-amazon.com/images/M/MV5BOTNlZWY2ZGQtY2U1ZS00Mjc5LWExNjgtM2Q4YzQyYTlmNjZhXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,IFC Films,PG-13,"{'Source': 'Metacritic', 'Value': '80/100'}",1-Jan-19,TRUE,105 min,Wildlife,movie,N/A,"Paul Dano (screenplay by), Zoe Kazan (screenplay by), Richard Ford (based on the book by)",2018,tt5929754,6.9,"16,200",
0,"Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,"$4,000,000 ","USA, East Germany, West Germany",28-Aug-01,Mel Stuart,"Family, Fantasy, Musical","English, French, German, Italian",67,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,https://m.media-amazon.com/images/M/MV5BZTllNDU0ZTItYTYxMC00OTI4LThlNDAtZjNiNzdhMWZiYjNmXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg,Paramount Pictures,G,"{'Source': 'Internet Movie Database', 'Value': '7.8/10'}",30-Jun-71,TRUE,100 min,Willy Wonka & the Chocolate Factory,movie,N/A,"Roald Dahl (screenplay), Roald Dahl (book)",1971,tt0067992,7.8,"163,836",
1,"Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,"$4,000,000 ","USA, East Germany, West Germany",28-Aug-01,Mel Stuart,"Family, Fantasy, Musical","English, French, German, Italian",67,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,https://m.media-amazon.com/images/M/MV5BZTllNDU0ZTItYTYxMC00OTI4LThlNDAtZjNiNzdhMWZiYjNmXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg,Paramount Pictures,G,"{'Source': 'Rotten Tomatoes', 'Value': '91%'}",30-Jun-71,TRUE,100 min,Willy Wonka & the Chocolate Factory,movie,N/A,"Roald Dahl (screenplay), Roald Dahl (book)",1971,tt0067992,7.8,"163,836",
2,"Gene Wilder, Jack Albertson, Peter Ostrum, Roy Kinnear",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,"$4,000,000 ","USA, East Germany, West Germany",28-Aug-01,Mel Stuart,"Family, Fantasy, Musical","English, French, German, Italian",67,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,https://m.media-amazon.com/images/M/MV5BZTllNDU0ZTItYTYxMC00OTI4LThlNDAtZjNiNzdhMWZiYjNmXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg,Paramount Pictures,G,"{'Source': 'Metacritic', 'Value': '67/100'}",30-Jun-71,TRUE,100 min,Willy Wonka & the Chocolate Factory,movie,N/A,"Roald Dahl (screenplay), Roald Dahl (book)",1971,tt0067992,7.8,"163,836",
0,"Halldóra Geirharðsdóttir, Jóhann Sigurðarson, Juan Camillo Roman Estrada, Jörundur Ragnarsson",N/A,N/A,"Iceland, France, Ukraine",N/A,Benedikt Erlingsson,"Adventure, Comedy, Drama","Icelandic, Spanish, English, Ukrainian",81,"Halla becomes a determined environmental activist, but this threatens a long-held hope of hers.",https://m.media-amazon.com/images/M/MV5BMzJhYTBkMDktY2Q5Yy00M2MwLTg2MzQtZjFlMmRmMTc5OGMwXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,N/A,Not Rated,"{'Source': 'Internet Movie Database', 'Value': '7.5/10'}",22-May-18,TRUE,101 min,Woman at War,movie,N/A,"Benedikt Erlingsson, Ólafur Egilsson",2018,tt7279188,7.5,"3,944",
1,"Halldóra Geirharðsdóttir, Jóhann Sigurðarson, Juan Camillo Roman Estrada, Jörundur Ragnarsson",N/A,N/A,"Iceland, France, Ukraine",N/A,Benedikt Erlingsson,"Adventure, Comedy, Drama","Icelandic, Spanish, English, Ukrainian",81,"Halla becomes a determined environmental activist, but this threatens a long-held hope of hers.",https://m.media-amazon.com/images/M/MV5BMzJhYTBkMDktY2Q5Yy00M2MwLTg2MzQtZjFlMmRmMTc5OGMwXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,N/A,Not Rated,"{'Source': 'Metacritic', 'Value': '81/100'}",22-May-18,TRUE,101 min,Woman at War,movie,N/A,"Benedikt Erlingsson, Ólafur Egilsson",2018,tt7279188,7.5,"3,944",
0,"Fred Rogers, Joanne Rogers, John Rogers, Jim Rogers",N/A,N/A,USA,4-Sep-18,Morgan Neville,"Documentary, Biography",English,85,"An exploration of the life, lessons, and legacy of iconic children's television host, Fred Rogers.",https://m.media-amazon.com/images/M/MV5BMjM1NDg1MjUzNF5BMl5BanBnXkFtZTgwNTAxNjIzNTM@._V1_SX300.jpg,Focus Features,PG-13,"{'Source': 'Internet Movie Database', 'Value': '8.4/10'}",29-Jun-18,TRUE,94 min,Won't You Be My Neighbor?,movie,http://focusfeatures.com/wont-you-be-my-neighbor/,N/A,2018,tt7681902,8.4,"17,821",
1,"Fred Rogers, Joanne Rogers, John Rogers, Jim Rogers",N/A,N/A,USA,4-Sep-18,Morgan Neville,"Documentary, Biography",English,85,"An exploration of the life, lessons, and legacy of iconic children's television host, Fred Rogers.",https://m.media-amazon.com/images/M/MV5BMjM1NDg1MjUzNF5BMl5BanBnXkFtZTgwNTAxNjIzNTM@._V1_SX300.jpg,Focus Features,PG-13,"{'Source': 'Rotten Tomatoes', 'Value': '98%'}",29-Jun-18,TRUE,94 min,Won't You Be My Neighbor?,movie,http://focusfeatures.com/wont-you-be-my-neighbor/,N/A,2018,tt7681902,8.4,"17,821",
2,"Fred Rogers, Joanne Rogers, John Rogers, Jim Rogers",N/A,N/A,USA,4-Sep-18,Morgan Neville,"Documentary, Biography",English,85,"An exploration of the life, lessons, and legacy of iconic children's television host, Fred Rogers.",https://m.media-amazon.com/images/M/MV5BMjM1NDg1MjUzNF5BMl5BanBnXkFtZTgwNTAxNjIzNTM@._V1_SX300.jpg,Focus Features,PG-13,"{'Source': 'Metacritic', 'Value': '85/100'}",29-Jun-18,TRUE,94 min,Won't You Be My Neighbor?,movie,http://focusfeatures.com/wont-you-be-my-neighbor/,N/A,2018,tt7681902,8.4,"17,821",
0,"The Beatles, Paul Angelis, John Clive, Dick Emery",2 wins & 2 nominations.,N/A,"UK, USA",5-Jun-12,George Dunning,"Animation, Adventure, Comedy, Family, Fantasy, Musical",English,79,The Beatles agree to accompany Captain Fred (Lance Percival) in his Yellow Submarine and go to Pepperland to free it from the music hating Blue Meanies.,https://m.media-amazon.com/images/M/MV5BMGExODFmMjQtZTgxOC00ZDE0LWJmM2MtOTQzM2YzNDZlMzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Independent Pictures,G,"{'Source': 'Internet Movie Database', 'Value': '7.4/10'}",13-Nov-68,TRUE,85 min,Yellow Submarine,movie,http://yellowsubmarinethemovie.com/,"Lee Minoff (original story), John Lennon (based upon a song by), Paul McCartney (based upon a song by), Lee Minoff (screenplay), Al Brodax (screenplay), Jack Mendelsohn (screenplay), Erich Segal (screenplay)",1968,tt0063823,7.4,"22,910",
1,"The Beatles, Paul Angelis, John Clive, Dick Emery",2 wins & 2 nominations.,N/A,"UK, USA",5-Jun-12,George Dunning,"Animation, Adventure, Comedy, Family, Fantasy, Musical",English,79,The Beatles agree to accompany Captain Fred (Lance Percival) in his Yellow Submarine and go to Pepperland to free it from the music hating Blue Meanies.,https://m.media-amazon.com/images/M/MV5BMGExODFmMjQtZTgxOC00ZDE0LWJmM2MtOTQzM2YzNDZlMzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Independent Pictures,G,"{'Source': 'Rotten Tomatoes', 'Value': '97%'}",13-Nov-68,TRUE,85 min,Yellow Submarine,movie,http://yellowsubmarinethemovie.com/,"Lee Minoff (original story), John Lennon (based upon a song by), Paul McCartney (based upon a song by), Lee Minoff (screenplay), Al Brodax (screenplay), Jack Mendelsohn (screenplay), Erich Segal (screenplay)",1968,tt0063823,7.4,"22,910",
2,"The Beatles, Paul Angelis, John Clive, Dick Emery",2 wins & 2 nominations.,N/A,"UK, USA",5-Jun-12,George Dunning,"Animation, Adventure, Comedy, Family, Fantasy, Musical",English,79,The Beatles agree to accompany Captain Fred (Lance Percival) in his Yellow Submarine and go to Pepperland to free it from the music hating Blue Meanies.,https://m.media-amazon.com/images/M/MV5BMGExODFmMjQtZTgxOC00ZDE0LWJmM2MtOTQzM2YzNDZlMzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Independent Pictures,G,"{'Source': 'Metacritic', 'Value': '79/100'}",13-Nov-68,TRUE,85 min,Yellow Submarine,movie,http://yellowsubmarinethemovie.com/,"Lee Minoff (original story), John Lennon (based upon a song by), Paul McCartney (based upon a song by), Lee Minoff (screenplay), Al Brodax (screenplay), Jack Mendelsohn (screenplay), Erich Segal (screenplay)",1968,tt0063823,7.4,"22,910",
0,"Joaquin Phoenix, Dante Pereira-Olson, Larry Canady, Vinicius Damasceno",5 wins & 1 nomination.,N/A,"UK, France, USA",17-Jul-18,Lynne Ramsay,"Crime, Drama, Mystery, Thriller",English,84,"A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",https://m.media-amazon.com/images/M/MV5BMDkwOTE0ZjMtZmRiYS00M2M3LWE3MzUtNzNmNmExNTNmNjg5XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_SX300.jpg,Amazon Studios,R,"{'Source': 'Internet Movie Database', 'Value': '6.8/10'}",6-Apr-18,TRUE,89 min,You Were Never Really Here,movie,http://www.youwereneverreallyhere.movie/,"Lynne Ramsay (screenplay by), Jonathan Ames (based on the book by)",2017,tt5742374,6.8,"75,242",
1,"Joaquin Phoenix, Dante Pereira-Olson, Larry Canady, Vinicius Damasceno",5 wins & 1 nomination.,N/A,"UK, France, USA",17-Jul-18,Lynne Ramsay,"Crime, Drama, Mystery, Thriller",English,84,"A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",https://m.media-amazon.com/images/M/MV5BMDkwOTE0ZjMtZmRiYS00M2M3LWE3MzUtNzNmNmExNTNmNjg5XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_SX300.jpg,Amazon Studios,R,"{'Source': 'Rotten Tomatoes', 'Value': '88%'}",6-Apr-18,TRUE,89 min,You Were Never Really Here,movie,http://www.youwereneverreallyhere.movie/,"Lynne Ramsay (screenplay by), Jonathan Ames (based on the book by)",2017,tt5742374,6.8,"75,242",
2,"Joaquin Phoenix, Dante Pereira-Olson, Larry Canady, Vinicius Damasceno",5 wins & 1 nomination.,N/A,"UK, France, USA",17-Jul-18,Lynne Ramsay,"Crime, Drama, Mystery, Thriller",English,84,"A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",https://m.media-amazon.com/images/M/MV5BMDkwOTE0ZjMtZmRiYS00M2M3LWE3MzUtNzNmNmExNTNmNjg5XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_SX300.jpg,Amazon Studios,R,"{'Source': 'Metacritic', 'Value': '84/100'}",6-Apr-18,TRUE,89 min,You Were Never Really Here,movie,http://www.youwereneverreallyhere.movie/,"Lynne Ramsay (screenplay by), Jonathan Ames (based on the book by)",2017,tt5742374,6.8,"75,242",
0,"Ryûnosuke Kamiki, Mone Kamishiraishi, Ryô Narita, Aoi Yûki",14 wins & 22 nominations.,"$4,676,810 ",Japan,7-Nov-17,Makoto Shinkai,"Animation, Drama, Fantasy, Romance",Japanese,79,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?",https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_SX300.jpg,FUNimation Films,PG,"{'Source': 'Internet Movie Database', 'Value': '8.4/10'}",7-Apr-17,TRUE,106 min,Your Name.,movie,https://www.funimationfilms.com/movie/yourname/,"Makoto Shinkai (based on his novel), Makoto Shinkai (screenplay), Clark Cheng (english script)",2016,tt5311514,8.4,"142,530",
1,"Ryûnosuke Kamiki, Mone Kamishiraishi, Ryô Narita, Aoi Yûki",14 wins & 22 nominations.,"$4,676,810 ",Japan,7-Nov-17,Makoto Shinkai,"Animation, Drama, Fantasy, Romance",Japanese,79,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?",https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_SX300.jpg,FUNimation Films,PG,"{'Source': 'Rotten Tomatoes', 'Value': '97%'}",7-Apr-17,TRUE,106 min,Your Name.,movie,https://www.funimationfilms.com/movie/yourname/,"Makoto Shinkai (based on his novel), Makoto Shinkai (screenplay), Clark Cheng (english script)",2016,tt5311514,8.4,"142,530",
2,"Ryûnosuke Kamiki, Mone Kamishiraishi, Ryô Narita, Aoi Yûki",14 wins & 22 nominations.,"$4,676,810 ",Japan,7-Nov-17,Makoto Shinkai,"Animation, Drama, Fantasy, Romance",Japanese,79,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?",https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_SX300.jpg,FUNimation Films,PG,"{'Source': 'Metacritic', 'Value': '79/100'}",7-Apr-17,TRUE,106 min,Your Name.,movie,https://www.funimationfilms.com/movie/yourname/,"Makoto Shinkai (based on his novel), Makoto Shinkai (screenplay), Clark Cheng (english script)",2016,tt5311514,8.4,"142,530",
0,"Daniel Giménez Cacho, Lola Dueñas, Matheus Nachtergaele, Juan Minujín",N/A,N/A,"Argentina, Brazil, Spain, Dominican Republic, France, Netherlands, Mexico, Switzerland, USA, Portugal, Lebanon",N/A,Lucrecia Martel,Drama,"Spanish, Portuguese",89,"Based on the novel by Antonio Di Benedetto written in 1956, on Don Diego de Zama, a Spanish officer of the seventeenth century settled in Asunción, who awaits his transfer to Buenos Aires.",https://m.media-amazon.com/images/M/MV5BODczZjE1MmYtY2RiNi00ZjRjLWI2NDktZGY5ODlhNjk0ZTk4XkEyXkFqcGdeQXVyNTQwMDA5NTg@._V1_SX300.jpg,Strand Releasing,Unrated,"{'Source': 'Internet Movie Database', 'Value': '6.8/10'}",28-Sep-17,TRUE,115 min,Zama,movie,https://strandreleasing.com/films/zama/,"Antonio Di Benedetto (based on the novel by), Lucrecia Martel",2017,tt3409848,6.8,"4,114",
